"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"east_of_england","beta16",4.12375225344782e-05,-9.60531864978745e-06,-8.20246182250416e-07,-8.65126362313703e-07,1.10605465735596e-06,-2.23284466948608e-06,8.00476521614133e-07,-1.73270588078192e-07,2.01535416557458e-06,-4.61295988253682e-06,1.13252409138274e-06,-1.06320281946811e-06,2.61834188644323e-06,-1.2519412318781e-06,6.49668128744781e-06,7.26071525719079e-07,-2.92456250335694e-07,2.3131939866259e-06,-3.96390826834846e-06,1.19278672902847e-06,-7.77474534314112e-07,-2.04668869911267e-06,1.84782972825048e-05,-6.74037503217073e-07,3.21816798557534e-07,-6.82613719107138e-07,-3.30855143602817e-07,1.65805459505094e-06,-2.27698954032307e-06,-2.58390864984508e-07,-2.44139007632728e-05,4.26108703292297e-10,-2.35910144884558e-10,3.375428456726e-05,1.7081116879359e-05,1.6738506582777e-05,-2.63684537962932e-06,3.8568581965311e-06,1.19405814699527e-05,4.99262546945092e-06,-2.2033706911075e-05,4.69404382709071e-06,-6.34799030237508e-06,-4.95510651708529e-06,-3.33562382838826e-05,-2.22849495727351e-06,-2.67646506219677e-06,5.31331973156026e-06,1.46276507680789e-07,5.55898744308316e-08,-3.69839823106851e-05,-9.26770921517869e-05,-7.09165236401966e-09,0.000181892087959956,-9.72768574457668e-08,0.00103403855679177,-0.000137138014266249,5.68472466669398e-06
"east_of_england","beta17",-2.7490989071001e-05,2.44161099466736e-05,-1.77315056431709e-07,2.84165323748272e-06,4.71507407124604e-07,1.30600884356015e-06,-1.22380189933926e-06,1.24485752685704e-06,-1.81715625372395e-06,4.46483931738968e-06,-1.06320281946811e-06,2.04193618324819e-06,-3.10286961443288e-06,1.30757211442303e-06,-1.02844511851104e-05,3.48210940218426e-07,-8.88950219659883e-07,1.40487206877255e-06,3.68093495454822e-06,-8.23988179848322e-07,5.57401877350106e-07,5.12380743478502e-06,-2.92166569032952e-05,8.26269809861807e-07,5.71504604735187e-07,3.61735226084524e-07,6.38691719354186e-08,-1.06526700263367e-06,4.39577344978652e-06,-2.6453677162046e-06,-6.87814487534709e-05,-1.01939502341034e-09,3.71979112601784e-10,-5.27896129146676e-06,-1.73172451527614e-05,-2.47053327676905e-05,-1.06409323848852e-05,-1.81615083096306e-05,-2.6535219514191e-05,-3.87814742476068e-06,4.74182934801425e-05,-1.64748720862089e-05,2.08368035354638e-05,3.40521189262134e-06,1.0311675539481e-05,-5.57619606456899e-06,1.89629579503525e-06,-9.00508855838776e-06,-1.06714811629781e-07,-4.55936150746551e-08,5.15420453148485e-05,0.000131309556947224,9.12807542908515e-06,-0.000178901116570794,-2.70947438026732e-08,-0.000727597428308881,0.000850373578173198,-4.190644311088e-06
"east_of_england","beta18",9.12342484582347e-05,-4.14951887714669e-05,-1.27416759648948e-06,-4.24136374014696e-06,2.99579934654589e-06,-6.66573780415427e-06,2.79409650087936e-06,-1.62039808025213e-06,5.19576962407244e-06,-1.25257503833259e-05,2.61834188644323e-06,-3.10286961443288e-06,1.28824597073354e-05,-8.94681365152224e-06,4.1338230673412e-05,4.22670767274762e-06,3.29535270726032e-08,1.58184215541086e-06,-5.8879082960255e-06,-5.24933329330769e-07,3.28146491635693e-06,-1.45545924158526e-05,7.04180404597463e-05,-4.60111769106583e-06,1.98908507976855e-06,-3.93718382854802e-06,-1.76592073293646e-07,4.22688396353576e-06,-1.03728821746943e-05,3.90860225223304e-06,0.000191828104081855,-3.47186674500604e-10,2.17076200331938e-11,8.04978738763385e-05,7.37222206523884e-05,9.50578268025779e-05,7.80287298231543e-06,-2.46917100162809e-05,2.89480775860063e-05,1.48305548496811e-05,-3.94218080530254e-05,1.8634854413714e-05,-0.000120765866593701,-6.09566755325824e-07,-8.11027037768952e-05,9.92967868163082e-06,-2.90297375956522e-06,9.08879131649493e-05,6.85117084079507e-07,2.651241396726e-07,-0.000108410140125056,-0.000255356732308705,-8.14209469569198e-06,0.000567781771092397,-7.6065280164154e-07,0.00166276808815255,0.000497023353031292,1.91265979563028e-05
"east_of_england","beta19",-0.000151778616718478,9.29686938271549e-06,-1.32896211738592e-06,1.58852602955201e-06,-7.62342208316739e-06,8.77091555171937e-06,3.04498665000388e-07,1.02552414870548e-06,-5.82858864035106e-06,1.22197402518391e-05,-1.2519412318781e-06,1.30757211442303e-06,-8.94681365152224e-06,1.48277694098067e-05,-3.17854327293051e-05,-8.90844303602145e-06,3.71953809221073e-06,-1.09894131375387e-05,1.94831587166908e-06,6.78777598565443e-06,-8.09144476178801e-06,1.49543516156017e-05,-4.01784640389349e-05,5.23496595253217e-06,-3.85482933884994e-06,5.74754646867636e-06,1.91082930185563e-06,-2.06545726123524e-06,1.33705457705433e-06,5.65637442912218e-06,-0.000258628445167008,3.51267312888771e-09,-8.3937048631087e-10,-0.000107003288566164,-0.000154539376707118,-0.000193670449399845,-8.04780251668377e-06,2.82536572877911e-05,-3.79584229901383e-05,-1.38361419119967e-05,4.12968575377488e-05,-2.01616311913271e-05,8.0116658660592e-05,2.39965825878222e-05,0.000150985890350544,-4.02908564462133e-05,-1.43935842437035e-05,-0.000229805324950701,-4.16931509747617e-07,5.76618674764316e-09,0.000133603190044969,-8.78296639956649e-05,-0.000131189669459338,-0.000334713231431954,1.82322421116403e-06,0.00163289502978444,-0.00207332218234145,2.39441861333491e-05
"east_of_england","beta2",-0.000292172700508555,-0.00026205080179901,1.36547084084969e-05,-2.08957522122644e-05,1.08087419379107e-05,-2.44946964512815e-05,2.03331586020601e-05,-1.6883010831736e-05,1.12948109039824e-05,-3.15330667735067e-05,6.49668128744781e-06,-1.02844511851104e-05,4.1338230673412e-05,-3.17854327293051e-05,0.000252040889935199,4.52369165578417e-06,2.31194584447627e-05,-2.49583349046441e-05,1.0332827579479e-05,-2.0038139675643e-05,3.000180653117e-05,-8.51926121197589e-05,0.000404779677306329,-2.56731735474125e-05,1.09256218916597e-05,-2.18443804174912e-05,2.69507875367172e-06,7.47122780045379e-06,-3.80856432822273e-05,2.3522391664672e-05,0.00210115342887702,-6.78755640654074e-09,6.70351160112859e-10,5.76143719731593e-05,0.000300314542830754,0.000813572836833948,0.00011110813773775,-1.10874131930957e-06,0.000302514678608642,4.43313238086923e-05,7.32508286212777e-06,0.000110034197131828,-0.000817004759091796,-3.48529150323449e-05,-4.80818224075623e-05,2.31046510778117e-05,1.42685914211227e-05,0.000632006769946364,1.98489481888741e-06,8.62672463373327e-07,-0.000635451799702716,-0.000893603239323374,-0.000153280482307814,0.00213496523655726,-3.00876406233073e-06,0.00360997782337684,0.00607322776476122,4.26102795374192e-05
"east_of_england","beta20",0.000222104634633546,3.50438106061625e-05,-4.84492433090598e-06,-6.36589546614914e-06,2.68806246423842e-07,-1.6344295451895e-06,-4.45240476734989e-07,7.74188630302941e-07,4.26427510504419e-06,-8.5952692878227e-06,7.26071525719079e-07,3.48210940218426e-07,4.22670767274762e-06,-8.90844303602145e-06,4.52369165578417e-06,1.53215765063997e-05,-1.45493141833196e-05,2.96699739271861e-05,-7.76083606601539e-06,1.86180327398333e-06,1.23433451551972e-06,5.17578654434193e-06,1.54110926921477e-05,-1.61209895825643e-06,2.32878855335757e-06,-2.4468603072801e-06,3.03648887081895e-09,-1.02260686365228e-06,2.79214644866823e-06,-1.23008706979374e-06,-4.32474643129759e-06,-1.71582135594625e-09,8.33704402465159e-10,4.77584681361623e-05,7.08999155450008e-05,2.97515113121039e-05,9.24218706569996e-06,-7.35623375287485e-05,2.80917237311777e-05,4.68386482302125e-06,-5.89646229635337e-05,-5.19688282882562e-06,1.26362479865831e-06,-1.39880475485964e-07,-0.000108452477428466,3.21746301894209e-05,9.15925739583651e-06,8.32283620943307e-05,1.75277153812823e-07,6.65252484551483e-08,5.79548081618303e-06,0.000174376725625621,0.000101454031263941,0.000206546149237403,-1.17656896145751e-06,-0.00344757785090471,-0.00353463584041785,-7.66414250111343e-05
"east_of_england","beta21",-0.000356387335561223,-8.37639595542293e-05,1.15037105428164e-05,7.94261042903667e-06,4.71193411509803e-06,-4.2401493107704e-08,8.33357135187716e-07,-9.97854597691339e-07,-6.34450027740441e-06,6.88038717979275e-06,-2.92456250335694e-07,-8.88950219659883e-07,3.29535270726032e-08,3.71953809221073e-06,2.31194584447627e-05,-1.45493141833196e-05,2.59592944303483e-05,-4.0882435697609e-05,1.75745880110343e-05,-4.21814340681209e-06,6.00695384835975e-06,-1.61216996513819e-05,5.52518923766738e-05,-1.31036865235877e-06,-8.83032912017506e-07,3.44349710830245e-07,1.1417846719913e-07,9.54182154705594e-07,-2.47138449417511e-06,-2.09824776067545e-06,0.000454171075216955,-7.01958073541131e-10,-7.24134422669457e-10,-6.57693212514076e-05,2.63883890757377e-05,0.000183130683278705,-8.0748165252379e-06,0.000124479058792717,3.90333465674657e-05,-5.6548459135985e-06,0.00010004760401636,1.38253373487673e-05,-0.000205788035496529,-5.18047941296565e-06,9.15637600301883e-05,-4.77541623311691e-05,-1.86912653933411e-06,6.29343513796442e-05,1.78378541265705e-07,7.12787573259926e-08,-0.000154770376248428,-0.000227785238695108,-0.000169186657491915,-0.00012720991808621,7.08477836963355e-07,0.00135750639085881,0.00649352522521761,3.51827434900414e-05
"east_of_england","beta22",0.000572139740882827,-6.45928748490463e-05,-8.92524179277852e-06,-6.44206116278181e-06,-1.02997002285239e-05,1.14489796563541e-05,-9.52667893149962e-06,1.14428139260978e-05,2.84364902200859e-06,-1.68945340792916e-05,2.3131939866259e-06,1.40487206877255e-06,1.58184215541086e-06,-1.09894131375387e-05,-2.49583349046441e-05,2.96699739271861e-05,-4.0882435697609e-05,0.000145030281552573,-6.97762858938874e-05,1.0426542852719e-05,1.10395054580178e-05,2.10687959643932e-05,-4.97749344022673e-05,-1.80555683067366e-06,8.7512528663633e-06,-1.13242308761605e-05,4.33827112484484e-06,-6.72341695919743e-06,1.81645188227077e-05,-8.63783004947817e-07,-0.000233767401937723,-3.88246625592187e-09,2.45381730535266e-09,0.000131779374787062,-3.00914690526061e-05,0.000137136638762094,-4.36418652666718e-05,-3.14117760762779e-05,3.3259660954718e-05,-4.49488856323954e-06,-0.00018538872054761,-2.1816693699694e-05,6.01368048238436e-05,-1.03580460560192e-05,-0.000309357353129776,7.81291854170315e-05,4.4697153818111e-07,0.000316160340665223,3.43367339048652e-07,5.63329223681853e-08,-0.000583032078134224,-0.000222416721172181,0.000145365352505761,0.000298063046720645,-6.1849632209293e-06,-0.0127807996363468,-0.00516935242921546,-0.000228623031108188
"east_of_england","beta23",-0.000645090753231886,7.21265483026523e-05,1.24463270964135e-05,1.03083664573805e-05,3.6402229330357e-06,-3.6735015512455e-06,7.5666142365485e-06,-7.79834493742031e-06,-8.21386589459553e-06,2.65293632318691e-05,-3.96390826834846e-06,3.68093495454822e-06,-5.8879082960255e-06,1.94831587166908e-06,1.0332827579479e-05,-7.76083606601539e-06,1.75745880110343e-05,-6.97762858938874e-05,8.99089839659806e-05,-2.62375242230123e-05,1.24139466513993e-05,-1.05046322990303e-05,-2.40249707380245e-05,-3.89973471163282e-06,3.06404683690157e-06,-1.12571822153041e-06,-1.31101566155752e-06,-3.90034273426294e-06,8.87088142731928e-06,-3.05261170642643e-06,0.000715041868810021,-4.56555397661096e-09,7.31920841798959e-10,-0.000149173731719869,1.65963434759693e-06,-3.36705587292756e-05,3.92964413639798e-05,-4.90982889925263e-05,-1.85287117344125e-05,-2.35797025311604e-05,0.000184400034685856,-4.4095118627491e-05,-0.0001406711184239,-1.71821345732334e-05,0.000168571070975426,-1.83796950895058e-05,3.18326742249909e-05,0.000129148993035219,-3.79023529521759e-07,-7.16258811532065e-07,0.000277553232815476,0.000720510396188311,-3.22363782849366e-05,-0.000923130191071853,1.85823370803162e-06,-0.00206773921186506,0.00622830402493796,1.99118087920694e-05
"east_of_england","beta24",0.000148011478110043,-2.97013514166602e-06,-6.33870133047242e-06,-5.73935559785636e-06,-7.08128010457652e-06,1.05276249926509e-05,-3.58835694481639e-06,4.61932031768631e-06,-1.51270781352976e-06,-4.93556053048747e-06,1.19278672902847e-06,-8.23988179848322e-07,-5.24933329330769e-07,6.78777598565443e-06,-2.0038139675643e-05,1.86180327398333e-06,-4.21814340681209e-06,1.0426542852719e-05,-2.62375242230123e-05,2.29957950598817e-05,-1.77578478093579e-05,1.84588853157413e-05,2.78885800437224e-05,6.35966984497197e-06,-5.65105298691817e-06,6.51871044192922e-06,2.35341730283198e-06,-9.99752156871569e-07,-1.59793180477724e-06,4.35874200979794e-06,-0.000391723925732358,3.8022869382127e-09,-1.16277492047746e-09,-4.10874536958879e-05,-4.14386592979658e-05,-0.000112227222052557,-4.84253988751919e-05,2.35066436489038e-05,1.5849526582513e-05,3.50454112047946e-08,-1.08615142558883e-05,1.24871673312498e-05,7.54138535381447e-05,4.64931724097919e-05,3.42358275391235e-05,-5.24624889528558e-05,-1.96199329366032e-05,-0.000308960073895893,-2.18802471897404e-07,4.55915186335133e-07,8.92532971256984e-05,-0.000258139935029428,-4.97966715379515e-05,0.00019548378235392,1.67199513037882e-06,0.000351704705696903,-0.00541468101876634,-3.89445758149381e-05
